TransactionID,UserID,CourseID,TransactionDate,Amount,CompletionStatus,Rating
T04105,U0609,C103,2024-04-10,12.35,Completed,
T04106,U0629,C091,2024-03-08,42.73,In Progress,3.7
T04107,U0199,C053,2022-10-15,165.83,Completed,2.9
T04108,U0832,C092,2022-03-01,73.68,In Progress,2.8
T04109,U0486,C077,2024-04-08,28.13,Completed,4.7
T04110,U0533,C044,2023-04-29,159.14,Completed,4.3
T04111,U0200,C002,2023-06-27,96.36,In Progress,4.9
T04112,U0371,C101,2023-01-02,103.55,Completed,2.7
T04114,U0853,C057,2023-08-22,135.56,In Progress,4.6
T04115,U0448,C034,2022-08-27,114.73,Not Started,4.7
T04116,U0248,C058,2022-06-13,49.26,Completed,2.5
T04117,U0788,C035,2022-04-13,74.65,In Progress,
T04118,U0264,C075,2022-09-11,123.4,Completed,
T04119,U0058,C033,2023-11-04,185.72,Not Started,3.9
T04120,U0302,C115,2022-09-04,184.86,In Progress,3.7
T04121,U0031,C075,2022-09-30,64.69,Completed,
T04122,U0498,C073,2023-07-01,149.76,Completed,5.0
T04123,U0249,C078,2024-04-15,157.34,Not Started,
T04124,U0605,C009,2024-03-21,163.67,Not Started,4.2
T04125,U0777,C048,2024-01-25,118.43,Not Started,4.1
T04126,U0271,C067,2022-02-27,11.99,Not Started,4.2
T04127,U0606,C119,2024-02-22,154.71,Not Started,
T04128,U0666,C133,2022-08-13,30.24,In Progress,
T04129,U0394,C119,2023-08-13,32.2,Completed,4.5
T04130,U0797,C086,2024-05-16,125.06,Completed,2.6
T04131,U0502,C106,2024-03-27,196.86,In Progress,4.4
T04132,U0592,C076,2023-02-02,56.07,Completed,4.5
T04133,U0804,C040,2022-12-30,132.69,In Progress,3.8
T04134,U0084,C019,2024-05-09,67.68,Completed,
T04135,U0365,C047,2024-05-15,180.75,In Progress,
T04136,U0886,C065,2022-06-27,122.76,Completed,2.9
T04137,U0549,C146,2022-06-30,49.41,In Progress,3.4
T04138,U0342,C030,2022-08-31,59.79,In Progress,4.8
T04139,U0839,C126,2023-08-30,92.16,Completed,5.0
T04140,U0407,C066,2022-11-22,33.18,Not Started,
T04141,U0425,C005,2024-04-05,24.95,In Progress,2.9
T04142,U0744,C093,2024-01-26,139.2,Not Started,3.2
T04143,U0093,C097,2023-12-16,87.35,Completed,3.9
T04144,U0848,C094,2023-01-03,147.97,Completed,3.9
T04145,U0614,C106,2023-08-29,30.9,Completed,4.1
T04146,U0412,C133,2022-01-29,125.86,Completed,
T04147,U0432,C085,2023-12-22,94.22,Completed,4.3
T04148,U0678,C058,2023-12-19,21.01,Completed,
T04149,U0159,C079,2022-12-27,113.5,Not Started,3.5
T04150,U0014,C008,2023-08-05,25.72,Not Started,
T04151,U0373,C012,2023-08-01,167.26,Not Started,
T04152,U0225,C149,2022-05-26,130.06,Not Started,
T04153,U0505,C094,2023-07-31,115.81,In Progress,
T04155,U0249,C033,2024-05-06,64.61,Completed,2.9
T04156,U0511,C100,2024-04-09,103.64,Completed,4.2
T04157,U0603,C015,2023-05-20,130.31,In Progress,3.9
T04158,U0216,C114,2023-07-10,44.8,Not Started,
T04159,U0973,C129,2022-11-13,11.67,In Progress,4.2
T04160,U0602,C011,2022-06-29,75.49,Not Started,
T04161,U0541,C055,2023-05-18,101.74,Completed,
T04162,U0947,C002,2022-02-08,45.03,In Progress,
T04163,U0817,C065,2022-04-03,103.5,In Progress,4.2
T04164,U0939,C016,2022-02-27,74.3,Not Started,
T04165,U0988,C150,2022-08-27,96.46,Not Started,2.9
T04166,U0220,C106,2023-09-09,76.01,In Progress,4.5
T04167,U0840,C146,2022-08-13,129.4,Completed,2.5
T04168,U0727,C030,2022-01-21,18.14,Completed,3.8
T04169,U0221,C010,2023-06-24,42.46,Completed,3.8
T04170,U0389,C062,2023-05-05,92.21,Not Started,4.1
T04171,U0554,C085,2022-01-01,77.69,Completed,
T04172,U0647,C134,2022-12-06,84.4,Completed,2.5
T04173,U0042,C067,2023-09-21,162.7,Completed,
T04174,U0676,C041,2022-07-26,178.39,Not Started,2.7
T04175,U0873,C018,2024-04-05,57.24,In Progress,4.7
T04177,U0058,C060,2022-12-15,97.16,Completed,3.6
T04178,U0814,C088,2024-01-05,62.02,Completed,
T04179,U0834,C027,2022-07-01,197.23,Completed,3.9
T04180,U0537,C068,2024-04-01,166.7,Not Started,4.5
T04181,U0073,C022,2024-05-14,198.9,Not Started,3.7
T04182,U0885,C040,2024-06-08,41.95,In Progress,
T04183,U0923,C109,2022-11-28,37.32,Completed,4.4
T04184,U0129,C074,2022-03-02,105.63,Not Started,2.7
T04185,U0599,C066,2022-01-23,131.33,In Progress,4.1
T04186,U0842,C006,2022-06-01,42.49,Completed,4.5
T04187,U0426,C112,2023-08-24,173.47,Completed,3.2
T04188,U0948,C018,2023-12-23,111.07,In Progress,3.6
T04189,U0665,C081,2022-05-26,88.07,In Progress,2.5
T04190,U0694,C102,2024-03-03,124.38,Not Started,4.5
T04191,U0125,C110,2022-04-24,130.63,Not Started,4.3
T04192,U0067,C030,2024-05-16,18.12,Completed,3.1
T04193,U0006,C122,2023-06-23,199.97,In Progress,
T04194,U0637,C149,2024-05-31,79.13,Completed,4.2
T04195,U0314,C062,2023-01-09,21.68,In Progress,3.4
T04196,U0326,C138,2022-03-16,171.93,In Progress,2.9
T04197,U0565,C120,2023-01-18,198.66,In Progress,
T04198,U0578,C107,2023-12-23,165.1,Not Started,4.3
T04199,U0826,C141,2023-11-10,171.85,In Progress,3.3
T04200,U0506,C076,2023-02-10,128.92,Not Started,2.8
T04202,U0599,C039,2022-04-14,16.78,Completed,
T04203,U0002,C024,2022-12-11,155.67,In Progress,3.8
T04204,U0204,C125,2022-11-06,137.42,Not Started,4.2
T04205,U0662,C118,2022-11-27,19.41,Completed,3.3
T04206,U0805,C034,2022-05-20,113.34,Completed,4.1
T04207,U0404,C061,2022-06-11,107.85,Completed,3.6
T04208,U0103,C133,2024-01-20,141.38,In Progress,3.9
T04209,U0536,C079,2023-03-24,24.72,Not Started,
T04210,U0368,C050,2024-03-21,162.99,In Progress,
T04211,U0212,C132,2023-10-17,36.48,Not Started,4.1
T04212,U0577,C051,2023-05-14,89.54,In Progress,3.2
T04213,U0961,C052,2023-10-27,177.43,Completed,2.6
T04214,U0209,C122,2022-11-21,116.49,In Progress,2.5
T04215,U0763,C008,2022-06-28,82.11,In Progress,4.8
T04216,U0897,C113,2023-12-26,19.15,Not Started,4.9
T04217,U0117,C045,2023-07-30,137.72,Completed,2.7
T04218,U0628,C088,2023-12-12,197.43,Completed,
T04219,U0749,C028,2023-09-21,183.23,Completed,2.9
T04220,U0478,C119,2024-03-16,146.28,In Progress,4.9
T04221,U0105,C107,2023-01-01,30.0,Completed,3.1
T04222,U0495,C027,2022-08-17,55.48,In Progress,3.8
T04223,U0771,C081,2023-11-13,45.49,Not Started,2.9
T04224,U0046,C101,2023-08-27,77.53,Completed,3.3
T04225,U0823,C062,2024-04-14,54.74,In Progress,3.2
T04226,U0331,C062,2022-06-29,56.43,Not Started,
T04227,U0216,C026,2023-01-23,127.17,In Progress,3.5
T04228,U0982,C121,2022-11-11,70.54,Completed,
T04229,U0960,C024,2024-01-22,138.65,Completed,2.8
T04230,U0492,C039,2023-12-07,190.09,In Progress,3.7
T04231,U0813,C124,2022-10-29,131.3,Completed,4.6
T04232,U0922,C021,2022-05-11,152.8,In Progress,
T04233,U0845,C094,2022-07-01,152.79,Not Started,4.3
T04234,U0449,C115,2024-01-17,72.82,In Progress,3.4
T04235,U0536,C121,2022-01-02,12.83,Completed,
T04236,U0511,C013,2023-12-20,20.45,Completed,3.7
T04237,U0458,C131,2023-08-10,63.58,Not Started,2.9
T04238,U0547,C019,2023-02-05,141.0,Not Started,3.5
T04239,U0536,C142,2024-05-21,182.26,In Progress,2.8
T04240,U0540,C081,2024-02-29,192.16,Completed,2.8
T04241,U0484,C123,2023-08-05,14.9,In Progress,
T04242,U0976,C068,2022-02-03,198.11,Completed,3.2
T04243,U1000,C019,2022-07-06,71.26,Completed,3.3
T04244,U0016,C064,2023-09-09,170.15,Completed,4.2
T04245,U0571,C101,2022-11-22,44.25,Completed,3.8
T04247,U0243,C066,2023-09-19,81.88,Completed,2.9
T04248,U0950,C075,2022-08-15,173.19,Completed,3.2
T04249,U0207,C045,2023-10-17,51.95,In Progress,4.9
T04250,U0912,C087,2023-08-03,39.24,In Progress,3.6
T04252,U0761,C003,2023-05-24,188.27,Not Started,
T04253,U0994,C024,2022-05-25,12.37,Completed,3.7
T04254,U0779,C088,2022-12-06,148.2,Completed,
T04255,U0705,C017,2024-02-03,68.74,Completed,4.6
T04256,U0847,C040,2022-03-21,81.18,In Progress,2.7
T04257,U0730,C006,2022-09-01,99.12,Completed,
T04258,U0115,C149,2022-12-22,91.08,Completed,4.2
T04259,U0580,C119,2022-11-24,107.84,In Progress,
T04260,U0299,C120,2022-06-21,120.64,In Progress,4.7
T04261,U0837,C035,2023-10-14,98.45,In Progress,2.6
T04262,U0483,C113,2022-04-01,143.29,In Progress,
T04263,U0397,C029,2024-04-21,146.52,Not Started,3.7
T04264,U0394,C007,2023-12-27,93.66,Completed,2.9
T04265,U0075,C053,2023-11-18,37.06,Completed,4.4
T04266,U0978,C023,2023-10-17,131.71,Not Started,3.5
T04267,U0482,C097,2024-01-17,156.85,In Progress,3.8
T04268,U0103,C136,2022-12-10,131.23,In Progress,
T04269,U0297,C076,2023-04-03,121.72,Completed,3.7
T04270,U0178,C010,2022-01-12,53.58,Completed,4.6
T04271,U0215,C117,2022-09-29,132.57,Completed,4.4
T04272,U0967,C024,2022-08-03,73.61,Completed,
T04273,U0315,C039,2022-09-13,184.71,Completed,4.7
T04274,U0039,C066,2023-12-11,134.2,Completed,3.1
T04275,U0259,C006,2022-03-11,62.84,In Progress,4.6
T04276,U0716,C021,2022-12-25,99.85,Completed,3.4
T04277,U0007,C073,2022-09-20,170.84,Completed,4.5
T04278,U0049,C074,2024-03-16,73.73,Completed,3.7
T04279,U0538,C036,2022-04-21,109.82,Completed,4.6
T04280,U0161,C131,2024-01-08,139.13,Completed,4.7
T04281,U0869,C044,2022-01-02,153.35,Completed,4.0
T04282,U0176,C091,2022-02-19,43.03,Completed,3.8
T04283,U0591,C060,2023-01-31,117.37,In Progress,4.5
T04284,U0002,C093,2023-03-25,183.31,Completed,
T04285,U0895,C083,2024-01-21,193.98,In Progress,
T04286,U0455,C083,2023-03-06,134.66,Not Started,3.5
T04287,U0928,C077,2022-06-20,196.89,In Progress,3.8
T04288,U0644,C026,2023-02-28,118.43,Completed,
T04289,U0276,C021,2023-05-20,94.08,Completed,3.5
T04290,U0498,C120,2023-01-23,114.79,In Progress,2.8
T04291,U0629,C130,2022-12-26,31.98,Not Started,3.2
T04292,U0676,C108,2023-07-14,86.32,Not Started,3.1
T04293,U0800,C027,2023-01-20,97.09,Completed,3.3
T04294,U0028,C071,2022-04-14,171.23,In Progress,
T04295,U0333,C148,2024-04-28,154.13,Not Started,3.9
T04296,U0001,C050,2023-05-06,124.26,Not Started,3.1
T04297,U0188,C095,2024-03-18,75.97,In Progress,4.9
T04298,U0056,C023,2024-06-03,45.53,Completed,3.8
T04299,U0547,C141,2023-08-15,76.07,Completed,
T04300,U0112,C081,2023-10-29,139.15,In Progress,3.2
T04301,U0798,C132,2024-02-16,59.97,In Progress,4.3
T04302,U0310,C142,2023-12-05,91.1,Not Started,2.5
T04303,U0036,C020,2022-08-19,83.48,Not Started,
T04304,U0439,C124,2022-06-16,155.45,Completed,3.6
T04305,U0729,C013,2023-04-08,177.91,In Progress,
T04306,U0592,C003,2022-03-17,142.87,Completed,5.0
T04307,U0826,C131,2024-03-29,74.89,In Progress,3.8
T04308,U0595,C129,2024-05-16,92.29,In Progress,4.9
T04309,U0577,C090,2022-02-04,37.23,Completed,4.8
T04310,U0325,C035,2022-10-29,41.93,Completed,4.9
T04311,U0640,C014,2022-01-21,41.21,Completed,
T04312,U0307,C141,2022-11-23,34.8,Completed,3.2
T04313,U0534,C050,2022-09-25,44.11,Not Started,3.4
T04314,U0728,C078,2022-04-18,48.5,Completed,
T04315,U0619,C003,2022-03-17,31.24,Completed,
T04316,U0109,C040,2022-12-17,131.64,Completed,3.4
T04317,U0372,C051,2022-06-24,198.17,Not Started,2.8
T04318,U0357,C001,2023-01-20,177.04,Completed,4.4
T04319,U0181,C104,2022-06-14,18.65,Completed,3.4
T04320,U0356,C135,2024-01-20,90.37,In Progress,4.1
T04321,U0676,C117,2022-03-18,173.26,Completed,4.8
T04322,U0068,C116,2023-07-15,35.58,Completed,
T04323,U0292,C052,2022-04-06,171.04,In Progress,4.1
T04324,U0692,C120,2022-12-13,122.6,Completed,4.1
T04325,U0181,C139,2023-09-01,186.94,Not Started,4.0
T04326,U0466,C142,2023-09-21,176.44,In Progress,2.9
T04327,U0434,C086,2023-05-10,138.63,In Progress,3.6
T04328,U0464,C046,2023-12-23,134.98,Completed,2.5
T04329,U0681,C076,2022-02-01,50.49,Not Started,4.1
T04330,U0914,C010,2023-03-18,32.17,In Progress,3.9
T04331,U0534,C061,2023-11-01,88.91,Completed,
T04332,U0066,C018,2022-06-18,45.44,Completed,3.8
T04333,U0021,C086,2023-09-14,29.45,In Progress,
T04334,U0612,C137,2023-03-21,67.43,In Progress,
T04335,U0384,C145,2022-06-10,173.48,Not Started,3.2
T04336,U0812,C128,2022-02-24,13.25,In Progress,4.4
T04337,U0615,C104,2022-04-14,65.59,In Progress,4.4
T04338,U0559,C141,2022-12-06,90.56,Completed,3.7
T04339,U0039,C101,2022-07-30,107.0,In Progress,
T04340,U0285,C006,2022-07-14,44.49,Not Started,
T04341,U0822,C085,2023-02-24,193.19,In Progress,
T04342,U0602,C051,2023-12-15,119.98,Completed,3.3
T04343,U0597,C036,2023-07-22,109.19,Completed,
T04344,U0785,C071,2024-01-10,11.67,Completed,
T04345,U0336,C100,2024-01-18,102.28,In Progress,3.8
T04346,U0188,C025,2023-07-08,169.15,Not Started,
T04347,U0671,C139,2022-09-29,51.72,Completed,
T04348,U0243,C044,2023-11-08,76.72,Completed,4.3
T04349,U0073,C014,2022-10-16,13.9,In Progress,3.3
T04350,U0479,C029,2022-11-01,195.61,Not Started,3.5
T04351,U0974,C074,2022-09-01,22.65,Completed,4.2
T04352,U0561,C050,2022-04-09,180.65,Completed,3.4
T04353,U0101,C005,2022-02-20,69.46,Completed,
T04354,U0514,C110,2023-02-07,121.63,In Progress,4.7
T04355,U0756,C122,2023-08-09,139.06,Not Started,4.8
T04356,U0176,C088,2023-07-17,36.75,Completed,4.1
T04357,U0238,C057,2024-05-10,94.3,In Progress,4.5
T04358,U0910,C026,2023-05-18,71.83,In Progress,5.0
T04359,U0059,C006,2022-06-07,20.74,In Progress,4.0
T04360,U0865,C144,2022-02-25,168.3,Completed,4.8
T04361,U0099,C060,2023-01-05,18.57,Not Started,3.4
T04362,U0954,C100,2022-01-04,134.11,In Progress,4.3
T04363,U0871,C012,2023-03-14,69.66,In Progress,2.6
T04364,U0954,C075,2022-03-31,46.49,In Progress,4.5
T04365,U0495,C003,2022-10-29,136.74,Not Started,
T04366,U0947,C063,2024-04-23,119.15,In Progress,3.5
T04367,U0980,C134,2023-11-09,69.89,Completed,
T04368,U0514,C019,2023-10-03,107.45,Completed,
T04369,U0755,C018,2023-09-07,56.78,Completed,4.7
T04370,U0297,C080,2023-05-07,174.09,Completed,2.8
T04371,U0211,C073,2022-07-24,69.62,Not Started,
T04372,U0123,C131,2022-04-10,56.57,Not Started,3.2
T04373,U0229,C126,2022-01-27,152.84,Completed,4.3
T04374,U0594,C072,2022-07-31,13.33,Completed,3.3
T04375,U0656,C038,2022-06-24,60.91,Completed,
T04377,U0140,C080,2022-10-26,177.62,Completed,3.5
T04378,U0541,C042,2022-03-25,190.57,In Progress,4.4
T04379,U0391,C064,2023-04-30,146.12,Not Started,2.8
T04380,U0270,C078,2024-05-14,103.57,Completed,4.5
T04381,U0759,C127,2022-04-29,131.71,Not Started,
T04382,U0012,C105,2022-11-12,88.65,Completed,4.5
T04383,U0867,C076,2024-03-14,66.77,In Progress,3.7
T04384,U0389,C132,2023-02-12,190.62,Completed,
T04385,U0337,C130,2023-04-28,31.91,Completed,2.5
T04386,U0506,C122,2023-05-16,75.8,Not Started,3.0
T04387,U0106,C044,2023-11-08,180.82,In Progress,4.7
T04388,U0032,C102,2022-09-29,147.39,Completed,
T04389,U0074,C062,2022-04-04,15.52,Completed,4.8
T04390,U0171,C001,2023-10-20,14.38,Completed,
T04391,U0849,C017,2023-07-12,108.13,In Progress,2.8
T04392,U0069,C016,2023-02-01,102.0,Completed,2.9
T04393,U0813,C009,2022-07-09,94.16,Not Started,4.5
T04394,U0362,C059,2023-01-15,67.44,Completed,3.7
T04395,U0649,C119,2023-01-26,197.45,Completed,2.9
T04396,U0433,C137,2023-01-14,61.67,In Progress,4.2
T04397,U0929,C140,2022-07-11,103.1,In Progress,4.9
T04398,U0996,C119,2023-04-02,86.92,Not Started,
T04399,U0100,C041,2022-02-15,42.34,In Progress,2.7
T04400,U0658,C143,2022-09-27,48.49,Completed,2.6
T04401,U0009,C066,2023-03-27,184.47,In Progress,4.5
T04402,U0574,C075,2023-04-22,173.06,Completed,4.1
T04403,U0697,C011,2022-09-27,47.81,Completed,4.8
T04404,U0029,C008,2022-08-20,176.37,Completed,3.9
T04405,U0893,C134,2024-05-07,49.74,In Progress,
T04406,U0114,C148,2022-10-03,129.03,Completed,
T04407,U0462,C099,2023-08-01,25.43,Completed,4.1
T04408,U0921,C072,2022-03-05,177.26,Completed,3.5
T04409,U0143,C113,2022-06-04,19.78,Completed,5.0
T04410,U0390,C107,2024-02-10,115.43,Completed,3.5
T04411,U0632,C034,2023-12-15,158.14,Completed,3.9
T04412,U0682,C057,2023-11-15,32.19,Completed,3.1
T04413,U0157,C117,2022-04-10,86.84,Completed,2.9
T04414,U0335,C120,2022-03-29,17.96,Completed,
T04415,U0861,C147,2023-11-16,139.71,Not Started,4.0
T04416,U0260,C071,2022-12-19,68.41,In Progress,2.5
T04417,U0082,C040,2024-04-07,116.28,In Progress,3.2
T04418,U0754,C142,2023-07-09,187.21,Not Started,4.1
T04419,U0441,C103,2023-02-28,68.1,Completed,4.5
T04420,U0945,C124,2024-02-14,19.23,Completed,3.3
T04421,U0172,C123,2023-08-27,138.36,Not Started,4.1
T04422,U0231,C100,2022-08-21,159.49,In Progress,3.2
T04423,U0720,C137,2023-07-21,191.99,Not Started,4.2
T04424,U0075,C058,2022-03-04,39.97,Not Started,
T04425,U0270,C148,2024-05-10,84.5,Completed,2.8
T04426,U0899,C109,2023-02-01,170.38,Not Started,4.2
T04427,U0626,C121,2024-04-18,163.3,Not Started,3.3
T04428,U0062,C092,2023-06-20,128.7,Completed,2.9
T04430,U0320,C148,2023-07-03,63.96,Completed,3.6
T04431,U0102,C105,2023-12-05,33.55,In Progress,4.4
T04432,U0429,C117,2024-06-06,185.14,Completed,2.7
T04433,U0874,C027,2023-05-02,42.85,Completed,4.5
T04436,U0255,C017,2023-05-03,80.22,In Progress,3.8
T04437,U0532,C137,2022-11-03,76.97,In Progress,3.7
T04438,U0570,C084,2022-03-22,137.02,Completed,5.0
T04439,U0112,C045,2023-02-09,83.77,Completed,4.0
T04440,U0985,C066,2024-05-24,58.46,In Progress,3.3
T04441,U0313,C032,2024-01-02,85.83,Not Started,4.8
T04442,U0998,C045,2022-02-05,163.45,In Progress,3.3
T04443,U0461,C009,2023-05-30,193.62,In Progress,3.2
T04444,U0708,C030,2023-08-08,130.82,In Progress,3.7
T04446,U0462,C060,2024-03-30,111.23,In Progress,
T04447,U0865,C001,2023-08-09,128.71,Not Started,
T04448,U0092,C005,2023-11-25,197.73,In Progress,4.3
T04449,U0052,C063,2023-09-28,93.29,Completed,4.1
T04450,U0805,C065,2022-05-31,22.58,In Progress,
T04451,U0520,C078,2022-05-04,191.82,In Progress,3.0
T04452,U0812,C132,2024-02-15,160.67,In Progress,
T04453,U0098,C114,2023-04-05,85.67,In Progress,3.4
T04454,U0236,C025,2022-06-27,196.65,In Progress,
T04455,U0901,C135,2022-06-21,75.64,Completed,4.3
T04456,U0374,C141,2022-08-05,80.69,Completed,3.9
T04457,U0581,C043,2024-04-07,125.84,Not Started,2.5
T04458,U0927,C057,2022-07-17,62.12,Completed,3.1
T04459,U0557,C142,2022-05-10,142.72,Not Started,4.5
T04460,U0649,C072,2022-02-13,39.03,Completed,3.1
T04461,U0234,C027,2023-03-10,30.51,Completed,
T04462,U0032,C128,2022-03-22,111.62,In Progress,3.0
T04463,U0289,C106,2023-12-01,115.53,In Progress,4.0
T04464,U0638,C071,2023-03-22,30.25,In Progress,4.1
T04465,U0579,C067,2022-07-26,193.18,Completed,
T04466,U0542,C090,2024-04-22,118.91,Completed,3.6
T04467,U0114,C004,2023-10-05,38.69,In Progress,4.1
T04468,U0204,C106,2022-06-01,69.16,Completed,3.7
T04469,U0029,C079,2024-05-04,162.03,Completed,
T04470,U0643,C096,2023-09-02,109.4,In Progress,3.8
T04471,U0474,C093,2022-09-22,45.74,In Progress,3.0
T04472,U0697,C074,2022-11-24,29.53,Completed,
T04473,U0253,C126,2024-01-15,91.84,Completed,3.9
T04474,U0798,C016,2024-04-06,74.1,Completed,
T04475,U0905,C147,2022-03-10,134.61,Completed,
T04476,U0922,C116,2022-03-31,185.79,In Progress,3.2
T04477,U0386,C018,2023-02-02,57.06,Not Started,4.8
T04478,U0062,C016,2023-07-24,172.48,Completed,4.8
T04479,U0515,C130,2023-02-11,184.88,Completed,3.6
T04480,U0430,C056,2023-07-20,181.37,Completed,2.6
T04481,U0580,C079,2022-11-30,190.88,Not Started,3.3
T04482,U0537,C103,2024-05-27,169.99,Completed,
T04483,U0691,C028,2022-10-10,122.75,Not Started,3.5
T04484,U0141,C005,2023-06-17,87.86,Completed,3.3
T04485,U0743,C106,2023-04-15,103.41,Completed,4.6
T04486,U0300,C022,2024-06-13,175.79,Completed,2.5
T04487,U0675,C117,2022-01-13,67.26,In Progress,4.1
T04488,U0311,C100,2024-03-16,40.25,In Progress,
T04489,U0471,C013,2023-12-19,36.75,In Progress,
T04490,U0393,C065,2023-10-01,167.12,Completed,
T04491,U0642,C144,2023-08-25,154.67,Completed,4.0
T04492,U0445,C086,2023-06-20,104.54,Completed,
T04493,U0758,C064,2024-03-11,62.22,Completed,4.5
T04494,U0809,C032,2023-03-06,138.74,Completed,2.6
T04495,U0172,C080,2022-04-26,17.29,In Progress,2.6
T04496,U0576,C051,2023-03-01,117.95,Completed,4.6
T04497,U0031,C079,2022-06-03,85.69,Completed,3.9
T04498,U0047,C106,2022-06-01,195.78,Completed,4.9
T04499,U0130,C063,2023-08-04,106.43,Completed,3.6
T04500,U0352,C076,2023-08-26,114.92,In Progress,
T04501,U0978,C060,2023-08-20,145.34,Completed,
T04502,U0845,C065,2024-02-16,102.05,Completed,3.6
T04503,U0622,C117,2022-04-13,52.66,Not Started,3.8
T04504,U0581,C081,2022-04-19,112.07,Completed,4.5
T04505,U0058,C105,2023-07-31,189.4,Completed,
T04506,U0106,C128,2024-03-09,87.87,Not Started,3.0
T04507,U0812,C071,2022-04-14,139.12,Completed,4.3
T04508,U0330,C086,2024-03-15,195.82,Not Started,4.0
T04509,U0768,C140,2022-10-20,167.68,Completed,3.9
T04510,U0824,C071,2024-06-07,135.21,In Progress,
T04511,U0683,C046,2023-07-03,149.83,In Progress,3.9
T04512,U0383,C047,2022-12-19,187.92,Not Started,
T04513,U0985,C079,2024-06-17,192.34,In Progress,4.1
T04514,U0162,C149,2023-02-25,194.09,In Progress,4.3
T04515,U0997,C142,2022-09-28,128.86,In Progress,3.1
T04516,U0286,C130,2023-01-28,83.09,Completed,3.7
T04517,U0071,C127,2023-11-02,35.29,In Progress,
T04518,U0767,C109,2023-05-13,83.24,Completed,
T04519,U0454,C119,2023-08-09,189.15,In Progress,4.6
T04520,U0886,C101,2023-09-16,179.05,In Progress,3.4
T04521,U0567,C006,2023-04-30,109.49,Not Started,2.7
T04522,U0835,C126,2022-02-08,112.02,In Progress,
T04523,U0397,C103,2022-06-26,68.68,In Progress,2.9
T04524,U0515,C037,2022-10-10,96.35,Completed,
T04525,U0026,C142,2023-02-17,145.74,Completed,3.9
T04526,U0313,C037,2022-05-28,86.45,In Progress,3.2
T04527,U0126,C008,2023-09-26,45.71,In Progress,4.9
T04528,U0408,C077,2023-09-16,112.75,In Progress,
T04529,U0565,C141,2023-11-29,52.8,In Progress,3.9
T04530,U0198,C040,2023-12-12,195.1,Completed,
T04531,U0811,C107,2023-02-16,84.15,In Progress,
T04532,U0188,C092,2022-02-09,182.83,Completed,4.9
T04533,U0698,C018,2023-02-10,52.85,Completed,4.6
T04534,U0817,C057,2024-06-19,45.94,Completed,
T04535,U0810,C083,2022-12-06,127.2,In Progress,3.4
T04536,U0716,C032,2023-12-09,158.07,In Progress,3.9
T04537,U0484,C025,2022-09-01,117.68,Completed,4.6
T04538,U0450,C033,2022-02-20,53.65,In Progress,4.8
T04539,U0523,C088,2024-02-03,17.19,Completed,4.9
T04540,U0871,C104,2023-05-02,127.46,Not Started,4.7
T04541,U0354,C034,2022-10-03,34.89,In Progress,4.3
T04542,U0986,C102,2023-01-17,75.19,Completed,
T04543,U0658,C127,2022-01-21,138.39,Not Started,3.3
T04544,U0597,C069,2022-12-12,28.61,Completed,
T04545,U0100,C040,2024-04-17,34.17,In Progress,2.9
T04546,U0616,C080,2024-03-23,21.71,Completed,3.2
T04547,U0948,C141,2022-11-07,199.25,Completed,2.7
T04548,U0558,C031,2022-11-15,83.53,In Progress,3.1
T04550,U0278,C063,2024-05-13,65.77,Not Started,
T04552,U0699,C087,2024-05-28,51.61,Completed,4.3
